M33            M31      23.4583  30.6603 205.8                              -18.84 0.10  9.51 0.22 25.46 0.60               False True  1.00      MCCONN
dw1223p4644    NGC4258 185.9542  46.7495 125.2 20.55 0.16 20.09 0.16  -8.74  -9.01 0.17  5.54 0.18 24.46 0.24   118.6  17.4 True  False 0.15 gr   DECALS
dw1227p0136    NGC4517 186.9438   1.5998 282.2 15.72 0.09 15.63 0.09 -13.88 -13.94 0.09  6.96 0.13 23.52 0.11  1578.4  83.3 False True  1.00 gr   DECALS
dw1231p0140    NGC4517 187.7660   1.6758 235.5 15.53 0.09 15.18 0.09 -14.07 -14.28 0.09  7.48 0.13 21.88 0.11   496.4  25.8 False True  1.00 gr   DECALS
dw1232p0015    NGC4517 188.1505   0.2625  22.2 17.51 0.09 16.93 0.10 -12.09 -12.43 0.10  7.09 0.13 22.15 0.12   278.5  18.1 True  True  1.00 gr   DECALS
dw1236m0025    NGC4517 189.1755  -0.4305 164.0 18.68 0.11 18.46 0.11 -10.93 -11.06 0.11  5.98 0.13 23.77 0.14   400.9  33.3 False True  1.00 gr   DECALS
dw1238p0028    NGC4517 189.5586   0.4771 206.1 19.70 0.13 19.18 0.12  -9.91 -10.21 0.13  6.11 0.15 26.12 0.18   457.7  50.6 True  True  1.00 gr   DECALS
dw1238m0035    NGC4517 189.7051  -0.5978 243.8 19.20 0.12 18.74 0.11 -10.40 -10.67 0.12  6.21 0.14 23.71 0.16   244.0  23.3 True  True  1.00 gr   DECALS
dw1238m0105    NGC4517 189.7086  -1.0868 282.0 20.42 0.15 19.99 0.15  -9.18  -9.44 0.16  5.68 0.18 24.30 0.23   203.3  28.6 True  True  1.00 gr   DECALS
dw1239m0039    NGC4517 189.7608  -0.6644 255.3 16.88 0.09 16.57 0.09 -12.72 -12.91 0.09  6.88 0.13 24.23 0.12   832.2  49.3 False True  1.00 gr   DECALS
NGC4592        NGC4517 189.8273  -0.5318 256.3 12.04 0.08 11.66 0.09 -17.56 -17.79 0.09  8.94 0.13 20.05 0.11  2030.4  96.2 False True  1.00 gr   DECALS
dw1234p2531    NGC4565 188.6007  25.5221 132.7 16.72 0.03 16.18 0.02 -13.66 -13.97 0.03  7.64 0.12 23.33 0.03  1074.2  28.2 True  True  1.00 gr   CFHT
NGC4562        NGC4565 188.8948  25.8503  45.8 13.51 0.01 13.05 0.01 -16.86 -17.13 0.01  8.79 0.10 21.05 0.00  2004.3   8.0 False True  1.00 gr   CFHT
IC3571         NGC4565 189.0835  26.0843  20.1 16.58 0.01 16.42 0.01 -13.80 -13.89 0.01  7.03 0.10 22.42 0.02   506.5   5.1 False True  1.00 gr   CFHT
dw1237p2602    NGC4565 189.2549  26.0360  33.0 18.04 0.06 17.65 0.07 -12.33 -12.56 0.06  6.86 0.10 22.22 0.31   457.8  33.6 False True  1.00 gr   CFHT
dw1234p2618    NGC4565 188.7398  26.3141  93.7 20.25 0.06 19.93 0.05 -10.13 -10.32 0.06  5.85 0.11 24.11 0.12   262.3  10.0 False False 0.30 gr   CFHT
dw1235p2616    NGC4565 188.8430  26.2706  74.3 20.55 0.13 20.02 0.15  -9.83 -10.14 0.13  6.08 0.13 22.77 0.45   249.8  51.5 True  False 0.05 gr   CFHT
dw1236p2634    NGC4565 189.2441  26.5786 126.2 20.90 0.18 20.40 0.18  -9.48  -9.77 0.19  5.90 0.20 24.25 0.19   369.6   0.2 True  False 0.10 gr   CFHT
dw1237p2605    NGC4565 189.3618  26.0855  55.2 19.83 0.31 19.42 0.35 -10.55 -10.79 0.31  6.18 0.21 26.38 0.24   730.2 189.9 True  False 0.70 gr   CFHT
dw1237p2637    NGC4565 189.4283  26.6243 146.7 20.19 0.08 19.65 0.11 -10.19 -10.50 0.09  6.26 0.15 23.78 0.40   301.9  51.4 True  False 0.25 gr   CFHT
dw1237m1125    M104    189.2985 -11.4332 118.5 18.32 0.06 17.57 0.25 -11.58 -11.87 0.11  6.77 0.12 23.35 0.33   350.1  18.5 True  True  1.00 gi   CFHT
dw1239m1159    M104    189.7877 -11.9867  69.6 19.14 0.22 18.66 0.22 -10.76 -10.94 0.22  6.08 0.13 25.39 0.19   561.5 117.3 True  True  1.00 gi   CFHT
dw1239m1143    M104    189.8136 -11.7189  34.0 16.46 0.03 15.67 0.02 -13.44 -13.74 0.03  7.57 0.12 22.55 0.02   606.1  11.9 True  True  1.00 gi   CFHT
dw1239m1113    M104    189.8866 -11.2268  68.5 18.30 0.25 17.47 0.29 -11.60 -11.92 0.26  6.88 0.12 25.31 0.23   683.7 105.6 True  True  1.00 gi   CFHT
dw1239m1120    M104    189.9645 -11.3413  47.3 19.47 0.10 18.90 0.10 -10.43 -10.65 0.10  6.07 0.13 24.74 0.08   313.3  29.2 True  True  1.00 gi   CFHT
dw1239m1144    M104    189.9787 -11.7460  20.7 17.31 0.29 16.64 0.26 -12.59 -12.85 0.30  7.06 0.12 24.74 0.20  1042.8 208.2 True  True  1.00 gi   CFHT
dw1240m1118    M104    190.0392 -11.3139  52.0 15.95 0.03 15.13 0.03 -13.95 -14.26 0.03  7.80 0.12 22.09 0.08   660.5  16.9 True  True  1.00 gi   CFHT
dw1240m1140    M104    190.0733 -11.6793  15.5 18.34 0.38 17.47 0.40 -11.56 -11.89 0.38  6.92 0.12 24.54 0.22  1433.7  83.6 True  True  1.00 gi   CFHT      yes
dw1241m1131    M104    190.2617 -11.5288  45.9 19.81 0.18 19.16 0.22 -10.09 -10.34 0.18  6.03 0.13 24.56 0.21   344.3  43.1 True  True  1.00 gi   CFHT
dw1241m1153    M104    190.3002 -11.8916  66.6 18.33 0.19 17.61 0.17 -11.57 -11.85 0.19  6.71 0.12 25.46 0.10   719.0  86.1 True  True  1.00 gi   CFHT
dw1241m1155    M104    190.3281 -11.9254  73.8 17.50 0.11 16.72 0.13 -12.40 -12.70 0.11  7.13 0.12 24.83 0.11   756.3  54.6 True  True  1.00 gi   CFHT
dw1238m1122    M104    189.6402 -11.3681  72.2 17.58 0.10 16.75 0.09 -12.32 -12.65 0.10  7.17 0.12 23.42 0.10   651.7   0.1 False False 0.65 gi   CFHT      yes
dw1238m1102    M104    189.7429 -11.0360 106.3 20.78 0.25 20.26 0.27  -9.12  -9.33 0.26  5.49 0.25 25.52 0.29   228.3  25.6 True  False 0.65 gi   CFHT
dw1242m1116    M104    190.6825 -11.2739 126.1 17.94 0.22 17.37 0.15 -11.96 -12.19 0.22  6.67 0.17 24.45 0.16  1299.5 229.2 True  False 0.95 gi   CFHT
dw1242m1129    M104    190.7067 -11.4893 117.9 21.17 0.24 20.44 0.24  -8.73  -9.02 0.24  5.58 0.22 24.79 0.23   153.0  22.0 True  False 0.20 gi   CFHT
dw1236p3336    NGC4631 189.2059  33.6131 199.5 16.67 0.09 16.42 0.09 -12.68 -12.82 0.09  6.74 0.13 21.96 0.11   423.5  24.4 False True  1.00 gr   DECALS
dw1239p3230    NGC4631 189.7713  32.5046  83.1 18.27 0.10 17.95 0.10 -11.08 -11.26 0.10  6.23 0.13 23.07 0.10   802.1   0.1 False True  1.00 gr   CFHT
dw1239p3251    NGC4631 189.8317  32.8608  86.7 20.25 0.25 19.75 0.24  -9.09  -9.39 0.26  5.78 0.17 25.95 0.23   450.4  51.6 True  True  1.00 gr   CFHT
dw1240p3216    NGC4631 190.2209  32.2822  47.8 18.98 0.10 18.49 0.09 -10.36 -10.65 0.10  6.25 0.14 24.25 0.09   312.8  20.0 True  True  1.00 gr   CFHT
dw1240p3247    NGC4631 190.2437  32.7904  45.0 16.32 0.64 15.71 0.42 -13.03 -13.39 0.67  7.53 0.13 25.86 0.45  2258.5 684.5 True  True  1.00 gr   CFHT
dw1241p3251    NGC4631 190.4464  32.8577  41.9 15.71 0.05 15.57 0.07 -13.64 -13.72 0.05  6.92 0.11 22.27 0.04   651.8  33.3 False True  1.00 gr   CFHT
NGC4627        NGC4631 190.4987  32.5740   5.6 12.86 0.03 12.50 0.04 -16.49 -16.70 0.03  8.45 0.11 19.82 0.05   948.2  29.9 False True  1.00 gr   CFHT      yes
dw1242p3237    NGC4631 190.5255  32.6219  10.4 19.16 0.46 18.86 0.43 -10.19 -10.37 0.47  5.84 0.37 27.03 0.28   621.5 114.1 True  True  1.00 gr   CFHT
dw1242p3158    NGC4631 190.6308  31.9692  74.7 19.20 0.10 18.71 0.08 -10.14 -10.43 0.10  6.15 0.14 24.17 0.12   251.3  22.0 True  True  1.00 gr   CFHT
dw1243p3228    NGC4631 190.8534  32.4821  35.7 16.75 0.03 16.31 0.03 -12.60 -12.86 0.03  7.06 0.13 23.25 0.03   574.7  10.7 True  True  1.00 gr   CFHT
NGC4656        NGC4631 190.9905  32.1681  69.4                              -18.90       8.46                               False True  1.00
dw1248p3158    NGC4631 192.2187  31.9702 198.4 17.13 0.09 16.70 0.09 -12.21 -12.47 0.09  6.88 0.13 23.92 0.12   572.0  35.7 True  True  1.00 gr   DECALS
dw1247p3313    NGC4631 191.9083  33.2331 173.9 20.24 0.15 19.76 0.14  -9.11  -9.39 0.15  5.72 0.16 24.64 0.22   236.5  31.2 True  False 0.30 gr   DECALS
dw1231p4205    NGC4736 187.7873  42.0942 280.1 17.58 0.10 17.30 0.10 -10.53 -10.70 0.10  5.95 0.13 22.68 0.12   163.6  10.8 False True  1.00 gr   DECALS
IC3687         NGC4736 190.5626  38.5034 227.3 13.29 0.09 13.00 0.09 -14.83 -15.00 0.09  7.66 0.13 21.97 0.11  1097.3  52.7 False True  1.00 gr   DECALS
dw1243p4127    NGC4736 190.9798  41.4575  99.1 16.33 0.09 15.97 0.09 -11.79 -12.00 0.09  6.59 0.13 23.40 0.11   537.5  29.9 False True  1.00 gr   DECALS
dw1243p4339    NGC4736 190.9898  43.6618 208.7 16.96 0.09 16.58 0.09 -11.16 -11.38 0.09  6.36 0.13 23.23 0.12   292.9  17.5 False True  1.00 gr   DECALS
dw1249p4421    NGC4736 192.3797  44.3595 238.4 16.90 0.09 16.66 0.09 -11.21 -11.36 0.09  6.14 0.13 21.81 0.12   168.4  10.0 False True  1.00 gr   DECALS
dw1251p4138    NGC4736 192.7698  41.6353  37.9 18.45 0.11 17.97 0.10  -9.67  -9.95 0.11  5.95 0.13 24.63 0.14   439.5  30.7 True  True  1.00 gr   DECALS
dw1255p4035    NGC4736 193.7615  40.5902  69.6 18.79 0.11 18.09 0.10  -9.33  -9.73 0.11  6.19 0.14 26.22 0.15   519.8  43.9 True  True  1.00 gr   DECALS
dw1234p3952    NGC4736 188.5929  39.8785 247.7 18.46 0.10 17.88 0.10  -9.66 -10.00 0.11  6.13 0.13 24.05 0.14   208.5  16.4 True  False 0.15 gr   DECALS
dw1241p4103    NGC4736 190.2540  41.0530 136.5 18.86 0.11 18.34 0.11  -9.26  -9.56 0.11  5.87 0.14 22.63 0.15   148.8  12.9 True  False 0.00 gr   DECALS
dw1242p4115    NGC4736 190.5471  41.2525 120.4 18.25 0.10 17.68 0.10  -9.87 -10.20 0.10  6.18 0.13 24.81 0.13   258.9  19.4 True  False 0.60 gr   DECALS
dw1303p4222    NGC4736 195.8097  42.3733 192.4 17.88 0.10 17.51 0.10 -10.24 -10.45 0.10  5.97 0.13 22.93 0.13   246.7  17.1 False False 0.05 gr   DECALS
dw1305p4206    NGC4736 196.4990  42.1062 219.5 18.42 0.10 18.05 0.10  -9.70  -9.91 0.11  5.76 0.13 23.23 0.14   282.4  22.0 False False 0.05 gr   DECALS
dw1308p4054    NGC4736 197.1913  40.9010 248.0 17.94 0.10 17.34 0.10 -10.18 -10.53 0.10  6.35 0.13 23.91 0.13   327.2  23.0 True  False 0.40 gr   DECALS
dw1311p4051    NGC4736 197.9217  40.8630 288.8 18.18 0.10 17.94 0.10  -9.94 -10.08 0.10  5.61 0.13 23.40 0.13   148.2  11.0 False False 0.05 gr   DECALS
UGC7929        NGC4826 191.3366  21.4271 246.1 15.93 0.09 15.48 0.09 -12.69 -12.95 0.09  7.10 0.13 22.51 0.11   696.4  37.3 False True  1.00 gr   DECALS
IC3840         NGC4826 192.9417  21.7349 106.7 15.87 0.09 15.67 0.09 -12.75 -12.87 0.09  6.68 0.13 22.63 0.11   480.8  25.6 False True  1.00 gr   DECALS
dw1252p2215    NGC4826 193.0237  22.2654 113.1 19.86 0.13 19.33 0.13  -8.76  -9.07 0.14  5.68 0.15 25.61 0.19   233.7  27.1 True  True  1.00 gr   DECALS
dw1255p1912    NGC4826 193.9210  19.2096 230.0 16.00 0.09 15.93 0.09 -12.62 -12.66 0.09  6.41 0.13 24.45 0.11   884.7  47.7 False True  1.00 gr   DECALS
dw1258p2329    NGC4826 194.7139  23.4899 173.3 19.14 0.12 18.68 0.11  -9.48  -9.75 0.12  5.83 0.14 24.77 0.16   564.0  50.9 True  True  1.00 gr   DECALS
dw1300p1843    NGC4826 195.1295  18.7177 286.6 17.89 0.10 17.27 0.10 -10.73 -11.10 0.10  6.62 0.13 26.04 0.13   704.4  49.4 True  True  1.00 gr   DECALS
IC4107         NGC4826 195.6741  21.9979 131.4 16.26 0.09 15.74 0.09 -12.36 -12.66 0.09  7.10 0.13 23.42 0.11   456.5  25.2 True  True  1.00 gr   DECALS
dw1245p2309    NGC4826 191.2591  23.1657 285.4 19.74 0.13 19.11 0.12  -8.89  -9.25 0.13  5.90 0.15 23.46 0.18   156.1  17.5 True  False 0.10 gr   DECALS
dw1251p2324    NGC4826 192.8683  23.4009 194.7 19.12 0.12 18.72 0.11  -9.50  -9.73 0.12  5.74 0.14 23.86 0.16   132.5  12.4 False False 0.05 gr   DECALS
dw1310p4153    NGC5055 197.6743  41.8908 149.0 19.12 0.12 18.56 0.11 -10.62 -10.95 0.12  6.48 0.14 25.42 0.16   593.9  55.8 True  True  1.00 gr   DECALS
dw1312p4158    NGC5055 198.0772  41.9755 101.3 19.62 0.13 19.08 0.12 -10.12 -10.43 0.13  6.22 0.15 26.25 0.18   545.4  58.6 True  True  1.00 gr   DECALS
dw1312p4032    NGC5055 198.2159  40.5432 245.7 14.46 0.09 14.13 0.09 -15.28 -15.47 0.09  7.92 0.12 20.06 0.11   484.6  23.9 False True  1.00 gr   DECALS
UGCA337        NGC5055 198.2440  41.7864  90.1 15.25 0.09 14.64 0.09 -14.49 -14.85 0.09  8.09 0.13 22.67 0.11  1132.7  57.9 True  True  1.00 gr   DECALS
dw1313p4202    NGC5055 198.4161  42.0431  62.0 17.99 0.10 17.45 0.10 -11.75 -12.06 0.10  6.87 0.13 24.70 0.13   622.3  43.9 True  True  1.00 gr   DECALS
UGC8313        NGC5055 198.4754  42.2092  61.7 14.12 0.09 13.67 0.09 -15.62 -15.88 0.09  8.28 0.13 20.77 0.11  1340.0  65.5 False True  1.00 gr   DECALS
dw1315p4123    NGC5055 198.8158  41.3967  99.3 20.71 0.17 20.21 0.17  -9.02  -9.32 0.18  5.74 0.19 26.19 0.26   339.7  51.8 True  True  1.00 gr   DECALS
dw1315p4130    NGC5055 198.8742  41.5022  82.1 17.67 0.10 17.18 0.10 -12.07 -12.36 0.10  6.93 0.13 24.73 0.12   864.0  58.5 True  True  1.00 gr   DECALS
dw1321p4226    NGC5055 200.3708  42.4334 173.9 20.11 0.14 19.56 0.13  -9.63  -9.95 0.15  6.06 0.16 23.79 0.21   202.5  25.5 True  True  1.00 gr   DECALS
dw1305p4206-n2 NGC5055 196.4990  42.1062 282.6 18.42 0.10 18.05 0.10 -11.32 -11.54 0.11  6.41 0.13 23.23 0.14   596.5  46.5 False False 0.35 gr   DECALS
dw1308p4054-n2 NGC5055 197.1913  40.9010 269.1 17.95 0.10 17.35 0.10 -11.79 -12.14 0.10  7.00 0.13 23.92 0.13   682.4  48.1 True  False 0.65 gr   DECALS
dw1311p4051-n2 NGC5055 197.9217  40.8631 216.8 18.17 0.10 17.94 0.10 -11.57 -11.70 0.10  6.27 0.13 23.39 0.13   312.6  23.1 False False 0.35 gr   DECALS
dw1315p4304    NGC5055 198.7521  43.0849 165.1 18.97 0.11 18.10 0.10 -10.77 -11.28 0.12  7.08 0.14 26.73 0.15  1579.9 141.3 True  False 0.80 gr   DECALS
dw1323p4058    NGC5055 200.9350  40.9728 281.9 20.45 0.16 20.12 0.16  -9.29  -9.49 0.16  5.52 0.17 24.56 0.23   189.2  26.8 True  False 0.25 gr   DECALS
KK189          CENA    198.1875 -41.8319 168.0 16.85 0.09 16.17 0.09 -10.97 -11.36 0.09  6.82 0.13 23.44 0.12   281.6  16.6 True  True  1.00 gr   DECAM
ESO269-066     CENA    198.2875 -44.8900 185.4 13.81 0.09 13.15 0.09 -14.01 -14.39 0.09  8.00 0.13 22.55 0.11   749.0  36.3 True  True  1.00 gr   DECAM
NGC5011C       CENA    198.2958 -43.2656 144.0 13.66 0.09 13.13 0.09 -14.16 -14.49 0.09  7.83 0.13 21.12 0.10   450.7  21.7 True  True  1.00 gr   M15/17
KK196          CENA    200.4458 -45.0633 137.3 15.26 0.09 14.85 0.09 -12.56 -12.77 0.09  6.98 0.13 22.89 0.11   283.9  42.6 False True  1.00 gr   M15/17
KK197          CENA    200.5042 -42.5356  50.8 14.89 0.09 14.01 0.09 -12.93 -13.44 0.09  7.96 0.13 23.73 0.11   932.6  46.9 True  True  1.00 gr   DECAM
KKS55          CENA    200.5500 -42.7308  42.4 15.97 0.09 15.31 0.09 -11.84 -12.23 0.09  7.14 0.13 24.83 0.11   579.0  31.2 True  True  1.00 gr   DECAM
CENA-MM-DW4    CENA    200.7583 -41.7861  83.8 18.50 0.10 17.80 0.10  -9.32  -9.72 0.11  6.20 0.13 25.38 0.14   306.9  24.4 True  True  1.00 gr   DECAM
dw1323-40b     CENA    201.0000 -40.8367 140.6 18.52 0.11 17.92 0.10  -9.30  -9.65 0.11  6.01 0.13 25.54 0.14   432.2  34.5 True  True  1.00 gr   DECAM
dw1323-40      CENA    201.2421 -40.7622 144.4 18.20 0.10 17.55 0.10  -9.62 -10.00 0.10  6.23 0.13 25.32 0.13   277.8  20.6 True  True  1.00 gr   DECAM
CENA-MM-DW6    CENA    201.4875 -41.0942 123.1            18.52 0.11         -9.10 0.20  5.61 0.22 25.40 0.30   276.8  10.6 True  True  1.00 gr   CR19
CENA-MM-DW7    CENA    201.6167 -43.5567  36.3            17.72 0.10         -9.90 0.30  5.96 0.22 25.90 0.40   532.3  53.2 True  True  1.00 gr   CR19
ESO324-024     CENA    201.9042 -41.4806 101.6                              -15.50       8.05                               False True  1.00
KK203          CENA    201.8667 -45.3525 150.9                              -10.50       6.25                               False True  1.00
dw1329-45      CENA    202.3121 -45.1767 144.6 18.40 0.10 18.16 0.10  -9.42  -9.46 0.11  5.43 0.13 25.68 0.14   175.7  26.4 True  True  1.00 gr   M15/17
CENA-MM-DW1    CENA    202.5583 -41.8933  91.3 15.93 0.09 15.16 0.09 -11.89 -12.34 0.09  7.36 0.13 25.42 0.11   845.9  45.3 True  True  1.00 gr   DECAM
CENA-MM-DW3    CENA    202.5875 -42.1925  78.1            14.52 0.09        -13.10 0.09  7.34 0.22 26.00 0.40  2352.9 159.7 True  True  1.00 gr   CR19
CENA-MM-DW9    CENA    203.2542 -42.5300  94.0 18.59 0.11 18.35 0.11  -9.23  -9.37 0.11  5.34 0.13 26.36 0.14   385.0  31.2 True  True  1.00 gr   DECAM
CENA-MM-DW8    CENA    203.3917 -41.6078 131.6 17.42 0.09 16.75 0.10 -10.40 -10.79 0.10  6.58 0.13 26.18 0.12   615.3  39.4 True  True  1.00 gr   DECAM
dw1336-44      CENA    204.2033 -43.8578 142.2 18.70 0.11 18.08 0.10  -9.12  -9.54 0.10  5.97 0.13 25.29 0.14   143.2  21.5 True  True  1.00 gr   M15/17
NGC5237        CENA    204.4127 -42.8469 143.0                              -15.30       8.13                               False True  1.00
KKS57          CENA    205.4083 -42.5819 191.7 16.89 0.09 16.98 0.10 -10.93 -10.64 0.09  5.44 0.13 24.38 0.12   212.9  13.6 True  True  1.00 gr   M15/17
dw1341-43      CENA    205.4025 -43.8554 194.9 17.17 0.09 16.82 0.10 -10.65 -10.80 0.09  6.10 0.13 25.78 0.12   358.4  22.3 True  True  1.00 gr   M15/17
dw1328p4703    NGC5194 202.1030  47.0651  42.1 20.38 0.11 19.82 0.11  -9.28  -9.61 0.11  5.94 0.13 25.26 0.14   296.4  17.5 True  True  1.00 gr   CFHT
NGC5195        NGC5194 202.4983  47.2661  11.0                              -20.20      10.40                               False True  1.00
dw1330p4731    NGC5194 202.6411  47.5257  52.5 20.54 0.15 20.18 0.17  -9.13  -9.34 0.16  5.52 0.22 26.76 0.22   487.4  50.8 True  True  1.00 gr   CFHT
dw1335-29      NGC5236 203.9417 -29.7067  25.8 18.68 0.11 18.24 0.11  -9.68  -9.94 0.11  5.88 0.13 26.33 0.14   566.3  47.0 True  True  1.00 gr   DECAM
dw1340-30      NGC5236 205.0792 -30.3597  71.2 19.12 0.12 18.07 0.10  -9.24  -9.64 0.12  6.21 0.13 26.22 0.16   335.7  31.3 True  True  1.00 gi   DECAM
KK200          NGC5236 201.1500 -30.9717 237.8 15.62 0.09 15.25 0.09 -12.74 -12.95 0.09  6.98 0.13 22.50 0.11   371.7  19.5 False True  1.00 gr   DECAM
IC4247         NGC5236 201.6875 -30.3625 186.7 14.02 0.09 13.77 0.09 -14.34 -14.49 0.09  7.40 0.13 20.28 0.11   488.0  23.8 False True  1.00 gr   DECAM
ESO444-84      NGC5236 204.3333 -28.0442 149.6 14.71 0.09 14.50 0.09 -13.65 -13.77 0.09  7.05 0.13 22.72 0.11   542.4  27.0 False True  1.00 gr   DECAM
IC4316         NGC5236 205.0750 -28.8947  98.9 13.68 0.09 13.27 0.09 -14.68 -14.92 0.09  7.83 0.13 20.57 0.11   907.8  43.9 False True  1.00 gr   DECAM
ESO444-78      NGC5236 204.1292 -29.2342  52.6 15.10 0.09 14.74 0.09 -13.26 -13.48 0.09  7.18 0.13 22.39 0.11   606.0  30.8 False True  1.00 gr   DECAM
KK208          NGC5236 204.1500 -29.5708  25.3 15.15 0.09 14.60 0.09 -13.21 -13.53 0.09  7.50 0.13 26.21 0.11  4074.5 207.4 True  True  1.00 gr   DECAM     yes
NGC5264        NGC5236 205.4042 -29.9131  81.9 12.26 0.08 11.81 0.09 -16.10 -16.36 0.09  8.46 0.13 20.75 0.11  1051.0  49.9 False True  1.00 gr   DECAM
KK218          NGC5236 206.6667 -29.9781 171.8 17.87 0.10 17.12 0.10 -10.49 -10.93 0.10  6.76 0.13 24.49 0.13   328.1  22.8 True  True  1.00 gr   DECAM
HIJ1337-33     NGC5236 204.2542 -33.3631 287.2 17.39 0.09 17.31 0.10 -10.97 -11.02 0.10  5.76 0.13 21.84 0.12   119.4   7.6 False True  1.00 gr   DECAM
dw1350p5441    NGC5457 207.7431  54.6892 205.1 17.20 0.09 16.77 0.10 -11.87 -12.12 0.10  6.75 0.13 25.48 0.12   719.3  44.5 True  True  1.00 gr   DECALS
UGC8837        NGC5457 208.6892  53.9043 149.3 13.26 0.08 12.86 0.09 -15.80 -16.04 0.09  8.27 0.12 22.16 0.11  2467.0 118.4 False True  1.00 gr   DECALS
UGC8882        NGC5457 209.3112  54.1008 102.8 14.96 0.09 14.22 0.09 -14.10 -14.39 0.09  7.75 0.12 22.09 0.11   531.5  26.8 True  True  1.00 gi   CFHT
dw1403p5337    NGC5457 210.7728  53.6147  83.3 18.15 0.10 17.74 0.10 -10.91 -11.07 0.10  6.05 0.12 26.16 0.13   855.3  62.9 True  True  1.00 gi   CFHT
dw1403p5356    NGC5457 210.9373  53.9437  46.8 18.92 0.11 18.11 0.10 -10.15 -10.45 0.11  6.26 0.12 24.95 0.15   430.5  38.0 True  True  1.00 gi   CFHT
NGC5474        NGC5457 211.2561  53.6617  83.6 11.18 0.08 10.69 0.09 -17.88 -18.17 0.09  9.26 0.13 18.67 0.11  2930.2 138.1 False True  1.00 gr   DECALS
NGC5477        NGC5457 211.3863  54.4608  40.6 13.86 0.09 13.57 0.09 -15.21 -15.37 0.09  7.82 0.13 21.70 0.11   868.4  42.2 False True  1.00 gr   DECALS
dw1406p5344    NGC5457 211.7080  53.7413  91.6 19.36 0.12 18.58 0.11  -9.71 -10.00 0.12  6.05 0.13 25.12 0.17   282.2  28.1 True  True  1.00 gi   CFHT
dw1408p5419    NGC5457 212.1561  54.3254  89.6 19.37 0.12 18.93 0.12  -9.69  -9.86 0.12  5.60 0.13 25.54 0.17   317.2  31.8 True  True  1.00 gi   CFHT
dw1905m6316    NGC6744 286.4831 -63.2721 113.2 18.32 0.10 17.58 0.10 -11.44 -11.72 0.11  6.70 0.12 24.12 0.14   411.4  31.2 True  True  1.00 gi   DECAM
dw1906m6357    NGC6744 286.7415 -63.9636  50.9 16.43 0.09 15.68 0.09 -13.33 -13.61 0.09  7.46 0.12 23.13 0.11   755.1  42.2 True  True  1.00 gi   DECAM
dw1907m6342    NGC6744 286.8439 -63.7064  47.6 17.88 0.10 17.26 0.10 -11.88 -12.12 0.10  6.71 0.12 22.89 0.13   346.7  24.1 True  True  1.00 gi   DECAM
dw1908m6343    NGC6744 287.1830 -63.7301  26.7 14.55 0.09 14.21 0.09 -15.21 -15.34 0.09  7.68 0.12 22.48 0.11  1726.2  85.5 False True  1.00 gi   DECAM
dw1911m6413    NGC6744 287.8437 -64.2226  63.3 14.41 0.09 13.94 0.09 -15.35 -15.53 0.09  7.90 0.12 23.34 0.11  1556.4  76.7 False True  1.00 gi   DECAM
dw1859m6402    NGC6744 284.8605 -64.0396 179.4 19.67 0.13 19.01 0.12 -10.09 -10.34 0.13  6.05 0.13 24.67 0.18   285.4  31.3 True  False 0.45 gi   DECAM
dw1901m6315    NGC6744 285.3732 -63.2594 171.6 17.96 0.10 17.46 0.10 -11.80 -11.99 0.10  6.53 0.12 25.37 0.13   778.2  55.0 True  False 0.95 gi   DECAM
dw1903m6449    NGC6744 285.8430 -64.8277 186.2 19.44 0.12 18.70 0.11 -10.32 -10.60 0.13  6.24 0.13 24.04 0.17   308.9  31.6 True  False 0.45 gi   DECAM
dw1903m6405    NGC6744 285.9146 -64.0985 111.2 20.39 0.15 19.86 0.15  -9.37  -9.57 0.16  5.59 0.15 25.29 0.23   240.1  33.4 True  False 0.65 gi   DECAM
dw1909m6341    NGC6744 287.2847 -63.6853  29.0 17.90 0.10 17.43 0.10 -11.86 -12.04 0.10  6.52 0.12 23.64 0.13   358.7  25.0 True  False 0.50 gi   DECAM
dw1912m6432    NGC6744 288.0953 -64.5419 115.8 19.68 0.13 19.06 0.12 -10.08 -10.32 0.13  5.99 0.13 24.34 0.18   255.0  28.0 True  False 0.40 gi   DECAM
LMC            MW       80.8917 -69.7561  49.1                              -18.12 0.10  9.20 0.22                          False True  1.00      MCCONN
SMC            MW       13.1833 -72.8286  57.8                              -16.83 0.20  8.64 0.22                          False True  1.00      MCCONN
SGR            MW      283.8292 -30.5453  18.7                              -13.50 0.30  7.52 0.22 25.20 0.30  2616.7  91.8 True  True  1.00      MCCONN
FORNAX         MW       39.9958 -34.4492 141.4                              -13.46 0.14  7.50 0.22 23.59 0.16   788.0   8.6 True  True  1.00      MCCONN
LEO1           MW      152.1167  12.3064 272.7                              -11.78 0.28  6.78 0.22 22.61 0.30   243.4   2.2 True  True  1.00      MCCONN
SCULP          MW       15.0375 -33.7092  84.9                              -10.82 0.14  6.36 0.22 23.29 0.15   308.1   1.2 True  True  1.00      MCCONN
LEO2           MW      168.3667  22.1517 227.2                               -9.74 0.04  5.89 0.22 24.24 0.07   168.3   2.0 True  True  1.00      MCCONN
SEXTANS        MW      153.2625  -1.6147  89.0                               -9.27 0.50  5.69 0.22 27.10 0.50   694.7  30.0 True  True  1.00      MCCONN
UMI            MW      227.2833  67.2225  77.8                               -9.03 0.05  5.58 0.22 25.77 0.08   382.2   2.4 True  True  1.00      MCCONN
